country;contract_name;name;company;bonus;banking;status;bike_stands;count
France;Toulouse;00273 - PASSERIEU - ST SIMON;Vélô;False;True;OPEN;18;2818
France;Toulouse;00031 - SALENQUES;Vélô;False;True;OPEN;20;2818
France;Toulouse;00218 - AMOUROUX /STE AUGUSTINE;Vélô;False;True;OPEN;18;2818
Spain;Valence;065_AVDA. DEL PUERTO III;Valenbisi;False;True;OPEN;19;2818
France;Creteil;03 - RUE DU GENERAL LECLERC - CENTRE ANCIEN;Cristolib;False;True;OPEN;24;2823
Slovenia;Ljubljana;MERCATOR CENTER ŠIŠKA;Bicikelj;False;False;OPEN;22;2823
Luxembourg;Luxembourg;BOUILLON;Veloh;False;True;OPEN;25;2823
France;Lyon;4025 - CHAZIÈRE;Vélo'V;True;True;OPEN;20;2823
France;Lyon;8054 - MARTINIERE MONPLAISIR;Vélo'V;False;True;OPEN;20;2823
France;Lyon;2024 - RÉPUBLIQUE / MAUPIN;Vélo'V;False;True;OPEN;15;2823
France;Lyon;5007 - PLACE DE TRION;Vélo'V;True;True;OPEN;16;2823
France;Paris;19044 - GRANDS MOULINS;Velib;False;True;OPEN;50;2818
France;Paris;11030 - SAINT MAUR OBERKAMPF;Velib;False;True;OPEN;22;2820
France;Paris;16129 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 1;Velib;False;True;OPEN;42;2820
France;Paris;14026 - PLANTES MOULIN VERT;Velib;False;True;OPEN;45;2820
France;Paris;08041 - CHAMPS ELYSEES LINCOLN;Velib;False;True;OPEN;38;2820
Spain;Seville;219_CALLE DE LA A.D.A.;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00064 - PERI MERCADIER;Vélô;False;True;OPEN;24;2818
Lithuania;Vilnius;8-MAIRONIO G.;Cyclocity;False;True;OPEN;15;2818
France;Paris;11040 - TEMPLE JEAN PIERRE TIMBAUD;Velib;False;True;CLOSED;36;131
Australia;Brisbane;83 - SYDNEY ST / BRUNSWICK ST;CityCycle;False;False;OPEN;23;2827
Belgium;Bruxelles-Capitale;220 - LUTHER KING;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;223 - WIELS;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;251 - PAOLA;villo;False;False;OPEN;20;2824
France;Lyon;5055 - BUYER / APOLLINAIRE;Vélo'V;True;True;OPEN;22;2823
France;Nantes;00019-SAINT SIMILIEN;Bicloo;False;False;OPEN;15;2823
France;Nantes;00100 - GRENERAIE;Bicloo;False;True;OPEN;20;2823
France;Paris;43002 - LAGNY (VINCENNES);Velib;False;True;OPEN;25;2820
France;Paris;15035 - PLACE ETIENNE PERNET;Velib;False;True;OPEN;42;2820
France;Paris;10018 - ALBAN SATRAGNE;Velib;False;True;OPEN;30;2820
France;Paris;05106 - CUJAS;Velib;False;True;OPEN;19;2820
Spain;Santander;008_PLAZA DE ITALIA;Tusbic;False;True;OPEN;15;2819
France;Toulouse;00188 - MURET/LAFAGE;Vélô;False;True;OPEN;18;2818
France;Toulouse;00207 - CHRIST ROI;Vélô;False;True;OPEN;17;2818
France;Toulouse;00249 - CROIX DAURADE;Vélô;False;True;OPEN;19;2818
France;Toulouse;00270 - SILVIO TRENTIN;Vélô;False;True;OPEN;16;2818
Spain;Valence;197_CALLE_FONTANARS_DELS_AFORINS;Valenbisi;False;False;OPEN;15;2818
France;Paris;19106 - GARE EMGP;Velib;False;True;CLOSED;30;1443
France;Paris;09001 - POISSONNIERE;Velib;False;True;CLOSED;17;2
Australia;Brisbane;49 - ANN STREET / GIPPS STREET;CityCycle;False;False;OPEN;20;2827
Belgium;Bruxelles-Capitale;023 - AGORA / AGORA;villo;False;True;OPEN;19;2826
IRELAND;Dublin;HERBERT PLACE;dublinbikes;False;False;OPEN;30;2823
France;Lyon;3091 - HOPITAL NEUROLOGIQUE;Vélo'V;False;True;OPEN;30;2823
France;Lyon;2025 - MERCIÈRE / FERRANDIÈRE;Vélo'V;False;True;OPEN;10;2823
France;Marseille;1301- ST CHARLES MARSEILLAISES;Le vélo;False;True;OPEN;19;2823
France;Paris;20017 - RUE SAINT BLAISE;Velib;False;True;OPEN;27;2820
France;Paris;01102 - FRANCAISE;Velib;False;True;OPEN;18;2820
France;Paris;13024 - BOBILLOT TOLBIAC;Velib;False;True;OPEN;33;2820
France;Paris;04007 - BOURDON;Velib;False;True;OPEN;36;2622
France;Paris;15052 - CONVENTION;Velib;False;True;OPEN;48;2820
Spain;Seville;156_AVENIDA KANSAS CITY;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00039 - PLACE DAMLOUP;Vélô;False;True;OPEN;19;2818
France;Toulouse;00151 - CURIE - NEGRENEYS;Vélô;False;True;OPEN;24;2818
France;Toulouse;283 - PLACE MICOULEAU;Vélô;False;True;OPEN;20;2818
Spain;Valence;232_SAN_VICENTE_DE_PAUL_SANTIAGO_RUSIÑOL;Valenbisi;False;True;OPEN;15;2818
France;Paris;19044 - GRANDS MOULINS;Velib;False;True;CLOSED;50;2
Sweden;Lund;IDEON NORR;Lundahoj;False;True;OPEN;24;2823
Luxembourg;Luxembourg;REIMERWEE;Veloh;False;True;OPEN;15;2823
France;Lyon;10014 - GARE L. BONNEVAY;Vélo'V;False;True;OPEN;29;2823
France;Lyon;8042 - FRANCIS DE PRESSENSÉ;Vélo'V;False;True;OPEN;22;2823
France;Lyon;3038 - VIVIER MERLE / PAUL BERT;Vélo'V;False;True;OPEN;40;2823
France;Marseille;6177-BAILLE FRIEDLAND;Le vélo;False;True;OPEN;17;2823
France;Marseille;7062-88 CORNICHE - KENNEDY;Le vélo;False;True;OPEN;15;2823
France;Nantes;00001-PREFECTURE;Bicloo;False;True;OPEN;25;2738
France;Paris;20036 - MENILMONTANT - PELLEPORT;Velib;True;True;OPEN;19;2820
France;Paris;17012 - MAIRIE DU 17EME;Velib;False;True;OPEN;23;2820
France;Paris;09037 - CLICHY PARME;Velib;False;True;OPEN;23;2820
France;Paris;21202 - BARBES (MONTROUGE);Velib;False;True;OPEN;34;2820
France;Paris;11003 - ROQUETTE DALLERY;Velib;False;True;OPEN;32;2820
Spain;Seville;060_PLAZA DE LA CONCORDIA;SEVICI;False;True;OPEN;19;2818
France;Toulouse;00241 - ESPAGNE CHARPENTIER;Vélô;False;True;OPEN;20;2818
Belgium;Bruxelles-Capitale;251 - PAOLA;villo;False;False;CLOSED;20;2
Australia;Brisbane;119 - SIDON ST / LITTLE STANLEY ST;CityCycle;False;False;OPEN;15;2827
Australia;Brisbane;65 - CHERMSIDE ST / COMMERCIAL RD;CityCycle;False;False;OPEN;21;2827
Australia;Brisbane;44 - QUEEN STREET / ADELAIDE STREET;CityCycle;False;False;OPEN;16;2827
Belgium;Bruxelles-Capitale;097 - KARREVELD;villo;False;True;OPEN;25;2826
France;Lyon;10115 - PLACE D'ESPAGNE / STADE KRUGER;Vélo'V;False;True;OPEN;22;2823
France;Lyon;10041 - KIMMERLING;Vélo'V;False;True;OPEN;16;2823
France;Lyon;10027 - MAIRIE DE VILLEURBANNE;Vélo'V;False;True;OPEN;26;2823
France;Marseille;8255-PRADO - PARADIS;Le vélo;False;True;OPEN;10;2823
France;Mulhouse;14 - SCHUMANN;VéloCité;False;True;OPEN;18;2823
France;Mulhouse;23 - HASENREIN;VéloCité;False;False;OPEN;15;2823
Belgium;Namur;007 - ANGE;Li bia velo;False;True;OPEN;15;2267
France;Paris;15028 - DUPLEIX;Velib;False;True;OPEN;69;2820
France;Paris;06006 - NOTRE DAME DES CHAMPS;Velib;False;True;OPEN;19;2820
France;Paris;20133 - RASSELINS;Velib;False;True;OPEN;27;2820
France;Paris;14106 - STADE DIDOT;Velib;False;True;OPEN;21;2820
France;Paris;13048 - TOLBIAC WURTZ;Velib;False;True;OPEN;28;2820
France;Paris;08101 - LONDRES AMSTERDAM;Velib;False;True;OPEN;23;2820
Spain;Seville;091_CALLE PROCURADOR;SEVICI;False;True;OPEN;20;2818
Sweden;Stockholm;VOLVO PVE;Cyclocity;False;False;OPEN;30;2818
France;Toulouse;00146 - SANG DE SERP - DAGNAUX;Vélô;False;True;OPEN;20;2818
France;Toulouse;00275 - PLACE DES PRADETTES;Vélô;False;True;OPEN;17;2818
Spain;Valence;027_CALLE_SAN_VICENTE_MARTIR_129;Valenbisi;False;False;OPEN;20;2818
Spain;Valence;149_AVDA. PERIS Y VALERO;Valenbisi;False;False;OPEN;20;2818
France;Paris;04007 - BOURDON;Velib;False;True;CLOSED;36;198
Belgium;Bruxelles-Capitale;350 - VERHEYLEWEGHEN;villo;False;False;CLOSED;22;1
Australia;Brisbane;24 - SIR WILLIAM MCGREGOR DR / SIR FRED SCHONNELL;CityCycle;False;False;OPEN;24;2827
Belgium;Bruxelles-Capitale;240 - VANDERKINDERE;villo;True;True;OPEN;23;2826
Belgium;Bruxelles-Capitale;002 - ELOY/ELOY;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;263 - MAISON COMMUNALE D'EVERE;villo;False;True;OPEN;19;2826
France;Cergy-Pontoise;54905 - VAU05 - LES TOUPETS;Velo2;False;False;OPEN;22;2825
Luxembourg;Luxembourg;AUBEPINES;Veloh;False;True;OPEN;20;2823
France;Lyon;10103 - DOUA / RUE DES SPORTS;Vélo'V;False;True;OPEN;30;2823
France;Lyon;6001 - GARE DES BROTTEAUX;Vélo'V;False;True;OPEN;16;2823
France;Marseille;2179-QUAI DU PORT;Le vélo;False;True;OPEN;15;2823
France;Marseille;8145-ESCALE BORELY;Le vélo;False;True;OPEN;20;2823
France;Marseille;1226-PLAINE-ST PIERRE;Le vélo;False;True;OPEN;17;2823
France;Nantes;00053-OLIVETTES;Bicloo;False;False;OPEN;15;2823
France;Paris;11008 - FAIDHERBE CHALIGNY;Velib;False;True;OPEN;40;2820
France;Paris;09007 - CONDORCET;Velib;False;True;OPEN;20;2820
France;Paris;14033 - DAGUERRE GASSENDI;Velib;True;True;OPEN;38;2820
France;Paris;09108 - ROCHECHOUART MAUBEUGE;Velib;False;True;OPEN;33;2820
France;Paris;10152 - GARE DU NORD 2;Velib;False;True;OPEN;25;2820
France;Paris;12014 - NATION;Velib;False;True;OPEN;66;2820
France;Paris;16035 - HIPPODROME D AUTEUIL;Velib;False;True;OPEN;66;2820
France;Paris;17006 - GUY MOQUET DAVY;Velib;False;True;OPEN;37;2820
France;Rouen;18 - DOCKS;cy'clic;False;True;OPEN;26;2819
France;Toulouse;00081 - JARDIN RAYMOND VI;Vélô;False;True;OPEN;33;2818
France;Toulouse;281 - NIEL;Vélô;False;True;OPEN;18;2818
France;Nantes;00001-PREFECTURE;Bicloo;False;True;CLOSED;25;85
France;Marseille;7212-SAINTE - NOTRE DAME;Le vélo;False;True;CLOSED;10;82
France;Besancon;16 - BEAUREGARD;VéloCité;False;False;OPEN;11;2827
Australia;Brisbane;147 - SANDFORD ST / BRISBANE ST;CityCycle;False;False;OPEN;26;2827
Belgium;Bruxelles-Capitale;014 - PORTE DE NAMUR / NAAMSEPOORT;villo;True;True;OPEN;23;2787
IRELAND;Dublin;CATHAL BRUGHA STREET;dublinbikes;False;False;OPEN;20;2823
Sweden;Goteborg;GÅRDATORGET;Göteborg;False;True;OPEN;20;2823
Luxembourg;Luxembourg;ST HUBERT;Veloh;False;True;OPEN;20;2823
France;Lyon;7057 - JAURES / BOLLIER;Vélo'V;False;True;OPEN;24;2823
France;Nancy;00010 - GARE THIERS (CB);vélOstan'lib;False;True;OPEN;30;2823
France;Paris;10002 - STRASBOURG;Velib;False;True;OPEN;17;2820
France;Paris;09016 - MARTYRS CHORON;Velib;False;True;OPEN;17;2820
France;Paris;11104 - CHARONNE DU BUREAU;Velib;False;True;OPEN;20;2820
France;Paris;12034 - PIROGUES DE BERCY;Velib;False;True;OPEN;48;2820
France;Toulouse;00158 - URSS ST THOMAS D AQUIN;Vélô;False;True;OPEN;20;2818
France;Toulouse;00220 - TABAR /UNIVERSITE;Vélô;False;True;OPEN;19;2818
Lithuania;Vilnius;4-ŠV. KAZIMIERO BAŽNYČIA;Cyclocity;False;True;OPEN;12;2818
France;Paris;19124 - ALEXANDER FLEMMING;Velib;True;True;OPEN;31;1911
Belgium;Namur;007 - ANGE;Li bia velo;False;True;CLOSED;15;12
Belgium;Bruxelles-Capitale;114 - SAISONS/JAARGETIJDEN(FERMÉE);villo;False;True;CLOSED;10;696
France;Amiens;19- REPUBLIQUE;Velam;False;True;OPEN;20;2828
France;Besancon;01 - GARE VIOTTE (CB);VéloCité;True;True;OPEN;30;2827
Belgium;Bruxelles-Capitale;195 - WESTLAND SHOPPING;villo;False;True;OPEN;25;2826
France;Cergy-Pontoise;54903 - VAU03 - LE BOULINGRIN;Velo2;False;False;OPEN;20;721
France;Paris;08020 - METRO ROME;Velib;True;True;OPEN;44;2817
France;Paris;19111 - ROSA PARKS – GARE RER E;Velib;False;True;OPEN;40;1567
France;Paris;21707 - PASTEUR (VANVES);Velib;False;True;OPEN;24;2820
France;Paris;14122 - BRUNE;Velib;False;True;OPEN;19;2820
France;Paris;20105 - GAUMONT;Velib;False;True;OPEN;30;2820
France;Paris;13033 - PORTE D'ITALIE;Velib;False;True;OPEN;14;2820
France;Paris;18008 - SQUARE LEON;Velib;False;True;OPEN;33;2495
France;Paris;09023 - ITALIENS LAFFITE;Velib;False;True;OPEN;33;2820
France;Paris;17102 - ALFRED ROLL;Velib;False;True;OPEN;33;2820
France;Paris;19002 - TANGER;Velib;False;True;OPEN;40;2820
Spain;Seville;181_RONDA URBANA NORTE;SEVICI;False;True;OPEN;20;2818
Spain;Valence;89_AVDA. BLASCO IBAÑEZ;Valenbisi;False;False;OPEN;30;2818
Spain;Valence;50_AVDA. AUTOPISTA DEL SALER;Valenbisi;False;True;OPEN;40;2818
Spain;Valence;260_DELS_FERRERS_ESQ_TRAGINERS;Valenbisi;False;False;OPEN;20;2818
Belgium;Bruxelles-Capitale;311 - DELTA;villo;True;True;OPEN;22;989
Australia;Brisbane;54 - MCLACHLAN ST / WINN ST;CityCycle;False;False;OPEN;25;1954
Belgium;Bruxelles-Capitale;234 - ST DENIS / ST DENIJS;villo;False;True;OPEN;25;2824
Belgium;Bruxelles-Capitale;284 - CLAESSENS;villo;False;False;OPEN;25;2826
Slovenia;Ljubljana;KOPRSKA ULICA;Bicikelj;False;False;OPEN;8;2823
France;Lyon;2013 - CÉLESTINS;Vélo'V;False;True;OPEN;22;2823
France;Lyon;10011 - GRATTE CIEL;Vélo'V;False;True;OPEN;16;2823
France;Lyon;3084 - DESAIX;Vélo'V;False;True;OPEN;28;2823
France;Marseille;8065-PROMENADE POMPIDOU PALM BEACH;Le vélo;False;True;OPEN;15;2823
France;Marseille;8265- NÉGRESKO - PAULET;Le vélo;False;True;OPEN;15;2823
France;Paris;13040 - PORTE DE CHOISY;Velib;False;True;OPEN;44;2820
France;Paris;11042 - OBERKAMPF;Velib;False;True;OPEN;47;2820
France;Paris;19018 - CITÉ DE LA MUSIQUE;Velib;False;True;OPEN;60;2820
France;Paris;18003 - JOSEPH DE MAISTRE LEPIC;Velib;True;True;OPEN;43;2820
France;Paris;21010 - SILLY (BOULOGNE-BILLANCOURT);Velib;False;True;OPEN;25;2820
France;Paris;19124 - ALEXANDER FLEMMING;Velib;True;True;CLOSED;31;909
France;Paris;10007 - CHATEAU D'EAU;Velib;False;True;OPEN;19;2820
Spain;Seville;121_CALLE DOCTOR PEDRO DE CASTRO;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00173 - MAUNOURY / SEGELA;Vélô;False;True;OPEN;19;2818
France;Toulouse;00117 - BILLIERES -POSTE;Vélô;False;True;OPEN;20;2818
Spain;Valence;081_DOCTOR FORNOS;Valenbisi;False;False;OPEN;20;2818
Spain;Valence;173_AVENIDA_PIO_XII_34;Valenbisi;False;False;OPEN;20;2818
Spain;Santander;001_JARDINES DE PEREDA;Tusbic;False;True;OPEN;40;543
Belgium;Bruxelles-Capitale;149 - JULES LEBRUN;villo;False;True;OPEN;25;2826
Slovenia;Ljubljana;BREG;Bicikelj;False;False;OPEN;20;2823
Luxembourg;Luxembourg;JEAN MONNET;Veloh;False;True;OPEN;15;2823
France;Lyon;6032 - PRÉFECTURE / SARRAIL;Vélo'V;False;True;OPEN;20;2823
France;Lyon;12002 - POUDRETTE LA SOIE;Vélo'V;False;True;OPEN;20;2823
France;Lyon;2038 - REMPARTS D'AINAY;Vélo'V;False;True;OPEN;16;2823
France;Paris;20119 - SQUARE DE MENILMONTANT;Velib;True;True;OPEN;25;2820
France;Paris;01019 - SAINT HONORE VENDOME;Velib;False;True;OPEN;14;2820
France;Paris;15126 - RENAN;Velib;False;True;OPEN;50;2820
France;Paris;10005 - CONSERVATOIRE;Velib;False;True;OPEN;17;2820
France;Paris;21308 - BARA (ISSY LES MOULINEAUX);Velib;True;True;OPEN;36;2820
Spain;Santander;009_AVENIDA DE LA MAGDALENA;Tusbic;False;True;OPEN;15;2819
Spain;Seville;043_RONDA CAPUCHINOS;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00276 - MARIN REBOUL;Vélô;False;True;OPEN;18;2818
France;Toulouse;00213 - PUJOL/ CHAUBET;Vélô;True;True;OPEN;17;2818
Spain;Valence;072_RAMIRO MAETZU;Valenbisi;False;False;OPEN;15;2818
Spain;Valence;212_CALLE_FRAY_JUANÍPERO_SERRA_ESQ_CALLE_TORRENTE;Valenbisi;False;True;OPEN;15;2818
France;Paris;19111 - ROSA PARKS – GARE RER E;Velib;False;True;CLOSED;40;1253
France;Paris;08020 - METRO ROME;Velib;True;True;CLOSED;44;3
Belgium;Bruxelles-Capitale;274 - CORHAY;villo;False;True;CLOSED;25;1
Australia;Brisbane;109 - MONTAGUE RD / SKINNER ST;CityCycle;False;False;OPEN;14;2827
Australia;Brisbane;120 - BOUNDARY ST / VULTURE ST;CityCycle;False;False;OPEN;13;2827
Belgium;Bruxelles-Capitale;268 - DUNANT;villo;False;False;OPEN;20;2826
Belgium;Bruxelles-Capitale;030 - LAEKEN / LAKEN;villo;False;False;OPEN;25;2826
Belgium;Bruxelles-Capitale;049 - WILLEBROEK;villo;False;False;OPEN;25;2826
IRELAND;Dublin;ST. JAMES HOSPITAL (CENTRAL);dublinbikes;False;False;OPEN;40;2823
Belgium;Namur;026 - ARSENAL;Li bia velo;False;True;OPEN;15;2823
France;Paris;12151 - GARE DE LYON;Velib;False;True;OPEN;60;2820
France;Paris;17101 - ALEXANDRE CHARPENTIER;Velib;False;True;OPEN;23;2820
France;Paris;15046 - GEORGES BRASSENS;Velib;False;True;OPEN;29;2820
France;Paris;23002 - FRANCE (LEVALLOIS);Velib;False;True;OPEN;50;2820
Spain;Seville;211_AVENIDA DE ALEMANIA;SEVICI;False;True;OPEN;15;2818
France;Toulouse;00143 - DESBALS SAINTONGE;Vélô;False;True;OPEN;20;2818
Lithuania;Vilnius;31-OLANDŲ ŽIEDAS;Cyclocity;False;True;OPEN;21;2818
Australia;Brisbane;54 - MCLACHLAN ST / WINN ST;CityCycle;False;False;CLOSED;25;873
Belgium;Bruxelles-Capitale;234 - ST DENIS / ST DENIJS;villo;False;True;CLOSED;25;2
Australia;Brisbane;3 - CREEK ST / ELIZABETH ST;CityCycle;False;False;OPEN;21;2827
Belgium;Bruxelles-Capitale;167 - CHARLES V/KAREL V;villo;False;True;OPEN;22;2826
Belgium;Bruxelles-Capitale;232 - DOMAINE / DOMEIN;villo;False;True;OPEN;25;2826
IRELAND;Dublin;NEWMAN HOUSE;dublinbikes;False;False;OPEN;40;2823
IRELAND;Dublin;WILTON TERRACE;dublinbikes;False;True;OPEN;20;2823
France;Lyon;7041 - DOMER / CHEVREUL;Vélo'V;False;True;OPEN;12;2823
France;Lyon;4017 - PLACE DES TAPIS;Vélo'V;True;True;OPEN;17;2823
France;Nantes;00008-BOUCHERIE;Bicloo;False;True;OPEN;19;2823
France;Paris;10042 - POISSONNIÈRE - ENGHIEN;Velib;False;True;OPEN;33;2820
France;Paris;17004 - LEGENDRE AVENUE DE CLICHY;Velib;False;True;OPEN;22;2820
France;Paris;08026 - MESSINE;Velib;False;True;OPEN;13;2820
France;Paris;09030 - VICTOIR CHAUSSEE D ANTIN;Velib;False;True;OPEN;44;2820
France;Paris;15021 - CROIX NIVERT;Velib;False;True;OPEN;63;2820
France;Paris;42002 - GARE (IVRY);Velib;False;True;OPEN;21;2820
Spain;Santander;015_AV.DE LOS CASTROS 141;Tusbic;False;True;OPEN;15;2819
Lithuania;Vilnius;23-EUROPOS A.;Cyclocity;False;True;OPEN;24;2818
Australia;Brisbane;30 - ROMA ST / ANN ST;CityCycle;False;False;OPEN;12;2827
Australia;Brisbane;13 - ALBERT STREET MALL / ADELAIDE STREET;CityCycle;False;False;OPEN;18;2827
Belgium;Bruxelles-Capitale;209 - VEEWEYDE / VEEWEIDE;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;161 - DEMOLDER;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;010 - CHAPELLE / KAPEL;villo;False;True;OPEN;20;2826
France;Cergy-Pontoise;50012 - CER12 - PLACE DU HAUT-GENCY;Velo2;False;False;OPEN;21;2825
IRELAND;Dublin;NEW CENTRAL BANK;dublinbikes;False;False;OPEN;40;2823
France;Lyon;3051 - PLACE HENRI;Vélo'V;False;True;OPEN;13;2823
Belgium;Namur;032 - PLACE DE L'ECOLE DES CADETS;Li bia velo;False;True;OPEN;17;2823
France;Nantes;00057-GAETAN RONDEAU;Bicloo;False;True;OPEN;20;2823
France;Paris;19026 - DANUBE;Velib;True;True;OPEN;16;2820
France;Paris;10105 - BONNE NOUVELLE PROP2;Velib;False;True;OPEN;24;2820
France;Paris;21110 - VILLENEUVE (CLICHY);Velib;False;True;OPEN;35;2820
France;Paris;18029 - POTEAU;Velib;False;True;OPEN;38;2820
France;Paris;17117 - PEREIRE SAUSSURE;Velib;False;True;OPEN;30;2820
France;Paris;02017 - CAIRE;Velib;False;True;OPEN;40;2820
France;Paris;16032 - EGLISE D AUTEUIL;Velib;False;True;OPEN;20;2820
France;Rouen;21 - SIMONE DE BEAUVOIR;cy'clic;False;True;OPEN;16;2819
Belgium;Bruxelles-Capitale;299 - SAINT-ADRIEN;villo;False;False;OPEN;20;2826
Belgium;Bruxelles-Capitale;087 - MIROIR/SPIEGEL;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;173 - BICHON;villo;False;True;OPEN;24;2826
Belgium;Bruxelles-Capitale;225 - PLACE ALBERT PLEIN;villo;True;True;OPEN;25;2826
Sweden;Goteborg;KAPELLPLATSEN;Göteborg;False;True;OPEN;28;2823
Slovenia;Ljubljana;ROŽNA DOLINA-ŠKRABČEVA UL.;Bicikelj;False;False;OPEN;18;2823
Luxembourg;Luxembourg;MERCIER;Veloh;False;True;OPEN;15;2823
France;Lyon;02010 - CONFLUENCE DARSE;Vélo'V;False;True;OPEN;22;2823
France;Lyon;10064 - 4 AOÛT 1789;Vélo'V;False;True;OPEN;10;2823
France;Paris;21201 - JAURES (MONTROUGE);Velib;False;True;OPEN;22;2820
Spain;Seville;003_PUERTA DE LA BARQUETA;SEVICI;False;True;OPEN;40;2818
France;Toulouse;00028 - PLACE SAINT PIERRE;Vélô;False;True;OPEN;22;2818
France;Creteil;10 - MAGELLAN;Cristolib;False;True;OPEN;20;2823
IRELAND;Dublin;ST JAMES HOSPITAL (LUAS);dublinbikes;False;False;OPEN;40;2823
Sweden;Goteborg;LISEBERG STATION;Göteborg;False;True;OPEN;30;2823
Slovenia;Ljubljana;TIVOLI;Bicikelj;False;False;OPEN;20;2823
Sweden;Lund;BOTANISKA TRÄDGÅRDEN;Lundahoj;False;True;OPEN;20;2823
Luxembourg;Luxembourg;STROOSSBUERGER PLAZ;Veloh;False;True;OPEN;15;2823
France;Lyon;2011 - SALA / RUE DU PLAT;Vélo'V;False;True;OPEN;15;2823
France;Nantes;00006-PLACE DU CIRQUE;Bicloo;False;True;OPEN;15;2823
France;Paris;16017 - RUE DE SIAM;Velib;False;True;OPEN;16;2820
France;Paris;15114 - PASTEUR COTENTIN;Velib;True;True;OPEN;33;2820
France;Paris;01004 - MARGUERITE DE NAVARRE;Velib;False;True;OPEN;42;2820
France;Paris;41602 - DIGEON (SAINT MANDE);Velib;False;True;OPEN;32;2820
France;Paris;10110 - LOUIS BLANC;Velib;False;True;OPEN;31;2820
Spain;Seville;131_CALLE TABLADILLA;SEVICI;False;True;OPEN;20;2818
France;Toulouse;00171 - ROUTE D ALBI / CACTUS;Vélô;False;True;OPEN;18;2818
Belgium;Bruxelles-Capitale;295 - COIN DU BALAI;villo;False;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;032 - DANSAERT;villo;False;True;OPEN;35;2826
IRELAND;Dublin;CHARLEMONT PLACE;dublinbikes;False;False;OPEN;40;2823
Sweden;Goteborg;MASTHUGGSTORGET;Göteborg;False;True;OPEN;40;2823
Russia;Kazan;03 KREMLIN - КРЕМЛЬ;Veli'k;False;True;OPEN;20;2823
Slovenia;Ljubljana;POGAČARJEV TRG-TRŽNICA;Bicikelj;False;False;OPEN;18;2823
France;Lyon;10089 - COLIN / OTTAVI;Vélo'V;False;True;OPEN;15;2823
France;Lyon;9044 - MASSET / SAINT PIERRE DE VAISE;Vélo'V;False;True;OPEN;16;2823
France;Lyon;8034 - BERTHELOT / VILLON;Vélo'V;False;True;OPEN;13;2823
France;Nancy;00002 - PLACE DE LA CARRIERE (CB);vélOstan'lib;False;True;OPEN;16;2823
France;Nantes;00012-PLACE DELORME;Bicloo;True;True;OPEN;20;2823
France;Nantes;00026-GUIST'HAU SUD;Bicloo;True;True;OPEN;15;2823
France;Paris;17011 - PORTE DE CLICHY FRAGONARD;Velib;False;True;OPEN;54;2513
France;Paris;18046 - FOURCHE;Velib;True;True;OPEN;33;2820
France;Paris;04105 - MORLAND;Velib;False;True;OPEN;36;2820
France;Paris;42014 - CACHIN (IVRY);Velib;False;True;OPEN;51;2820
France;Paris;42010 - ROBESPIERRE (IVRY);Velib;False;True;OPEN;53;2820
France;Paris;22403 - BROSSOLETTE (MALAKOFF);Velib;False;True;OPEN;24;2820
France;Paris;16003 - ANDRE MAUROIS;Velib;False;True;OPEN;29;2820
France;Paris;15024 - LAOS;Velib;False;True;OPEN;22;2820
Spain;Seville;038_CALLE DE INCA GARCILASO;SEVICI;False;True;OPEN;40;2818
Spain;Seville;153_AVENIDA REINA MERCEDES;SEVICI;False;True;OPEN;27;2818
Spain;Seville;098_AVENIDA DE ROMA;SEVICI;False;True;OPEN;30;2818
Spain;Seville;231_AVENIDA ALCALDE LUIS URUÑUELA;SEVICI;False;True;OPEN;15;2818
Spain;Valence;136_CALLE_ECONOMISTA_GAY;Valenbisi;False;False;OPEN;20;2818
Spain;Valence;015_RIBERA;Valenbisi;False;True;OPEN;34;2818
Slovenia;Ljubljana;TRNOVO;Bicikelj;False;False;OPEN;20;2130
France;Paris;20031 - DURIS;Velib;False;True;OPEN;30;623
Belgium;Bruxelles-Capitale;108 - FLAGEY;villo;False;True;CLOSED;35;1
Australia;Brisbane;69 - VERNON TCE / FLORENCE ST;CityCycle;False;False;OPEN;23;2827
Belgium;Bruxelles-Capitale;070 - AURORE/DAGERAAD;villo;True;True;OPEN;25;2826
Belgium;Bruxelles-Capitale;065 - PARVIS DE ST GILLES;villo;False;True;OPEN;25;2826
France;Lyon;7016 - PLACE SAINT LOUIS;Vélo'V;False;True;OPEN;15;2823
France;Marseille;2200-MUCEM;Le vélo;False;True;OPEN;26;2823
France;Nancy;00027 - NANCY THERMAL (CB);vélOstan'lib;False;True;OPEN;18;2823
France;Paris;14013 - LIART AMIRAL MOUCHEZ;Velib;False;True;OPEN;14;2820
France;Paris;09004 - ROCHECHOUART GERANDO;Velib;True;True;OPEN;21;2820
